mul,"[[-2. -1.]
 [ 0.  0.]]",[0. 0.],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,delta_x,value,totalCost,SQP,nan,nan,nan,408,394,198,370,nan,nan,nan
sub,[ 0.  2. -0.  0.],[-1.   1.5  0.   0. ],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,delta_x,value,totalCost,SQP,nan,nan,nan,418,394,198,370,nan,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,end_effector_positions,delta_x,value,totalCost,SQP,nan,nan,125,406,394,198,370,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,end_effector_positions,delta_x,value,totalCost,SQP,nan,nan,125,406,394,198,370,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 1.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,end_effector_positions,delta_x,value,totalCost,SQP,nan,nan,126,406,394,198,370,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,348,390,408,394,198,370,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,348,390,408,394,198,370,nan
mul,"[[-2. -1.]
 [ 0.  0.]]",[0. 0.],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,delta_x,value,totalCost,SQP,nan,nan,nan,408,394,198,370,nan,nan,nan
sub,[ 0.  2. -0.  0.],[-1.   1.5  0.   0. ],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,delta_x,value,totalCost,SQP,nan,nan,nan,418,394,198,370,nan,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,end_effector_positions,delta_x,value,totalCost,SQP,nan,nan,125,406,394,198,370,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,end_effector_positions,delta_x,value,totalCost,SQP,nan,nan,125,406,394,198,370,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 1.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,end_effector_positions,delta_x,value,totalCost,SQP,nan,nan,126,406,394,198,370,nan,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[ 0. -1.  0. -1.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,348,390,408,394,198,370,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[ 1. -0.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  0.  1.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[1. 0. 0. 0.]
 [0. 1. 0. 0.]
 [0. 0. 1. 0.]
 [0. 0. 0. 1.]]","[[-0. -1.  0.  0.]
 [ 1. -0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,347,390,408,394,198,370,nan
mul,"[[ 0. -1.  0.  0.]
 [ 1.  0.  0.  0.]
 [ 0.  0.  0.  0.]
 [ 0.  0.  0.  0.]]","[[0]
 [1]
 [0]
 [1]]",RBDReference.py,TrajoptCost.py,TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,Jacobian,compute_J,delta_x,value,totalCost,SQP,nan,348,390,408,394,198,370,nan
mul,"[[-2. -1.]
 [ 0.  0.]]",[0. 0.],TrajoptCost.py,TrajoptCost.py,TrajoptMPCReference.py,TrajoptMPCReference.py,nan,nan,nan,delta_x,value,totalCost,SQP,nan,nan,nan,408,394,198,370,nan,nan,nan
